date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:56	93134/93134	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:13:56%20GMT	https://twitter.com/settings/notifications?lang=th	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/notificationscc5a.html	(from https://twitter.com/settings/notifications)
15:13:56	92690/92690	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:13:56%20GMT	https://twitter.com/settings/notifications?lang=tr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/notifications2296.html	(from https://twitter.com/settings/notifications)
15:13:57	92948/92948	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:13:57%20GMT	https://twitter.com/settings/notifications?lang=uk	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/notifications9277.html	(from https://twitter.com/settings/notifications)
15:13:57	92837/92837	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:13:57%20GMT	https://twitter.com/settings/notifications?lang=ur	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/notificationsadd9.html	(from https://twitter.com/settings/notifications)
15:13:58	92858/92858	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:13:57%20GMT	https://twitter.com/settings/notifications?lang=vi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/notificationse034.html	(from https://twitter.com/settings/notifications)
15:13:58	92564/92564	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:13:58%20GMT	https://twitter.com/settings/notifications?lang=zh	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/notifications3454.html	(from https://twitter.com/settings/notifications)
15:13:59	92798/92798	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:13:58%20GMT	https://twitter.com/settings/notifications?lang=zh-Hant	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/notifications42d0.html	(from https://twitter.com/settings/notifications)
15:13:59	92296/92296	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:13:59%20GMT	https://twitter.com/settings/devices?lang=en	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices9ed2.html	(from https://twitter.com/settings/devices)
15:14:00	92483/92483	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:13:59%20GMT	https://twitter.com/settings/devices?lang=ar	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesd6cc.html	(from https://twitter.com/settings/devices)
15:14:00	92508/92508	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:00%20GMT	https://twitter.com/settings/devices?lang=ar-x-fm	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices5caa.html	(from https://twitter.com/settings/devices)
15:14:01	92611/92611	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:00%20GMT	https://twitter.com/settings/devices?lang=bg	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices1f03.html	(from https://twitter.com/settings/devices)
15:14:01	92874/92874	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:01%20GMT	https://twitter.com/settings/devices?lang=bn	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesbbc9.html	(from https://twitter.com/settings/devices)
15:14:02	92365/92365	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:01%20GMT	https://twitter.com/settings/devices?lang=ca	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesa35d.html	(from https://twitter.com/settings/devices)
15:14:02	92395/92395	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:02%20GMT	https://twitter.com/settings/devices?lang=cs	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices7b3f.html	(from https://twitter.com/settings/devices)
15:14:03	92326/92326	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:02%20GMT	https://twitter.com/settings/devices?lang=da	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesc423.html	(from https://twitter.com/settings/devices)
15:14:03	92379/92379	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:03%20GMT	https://twitter.com/settings/devices?lang=de	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices3322.html	(from https://twitter.com/settings/devices)
15:14:03	92846/92846	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:03%20GMT	https://twitter.com/settings/devices?lang=el	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices4bed.html	(from https://twitter.com/settings/devices)
15:14:04	92308/92308	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:03%20GMT	https://twitter.com/settings/devices?lang=en-GB	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesa4c9.html	(from https://twitter.com/settings/devices)
15:14:04	92578/92578	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:04%20GMT	https://twitter.com/settings/devices?lang=es	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesc69a.html	(from https://twitter.com/settings/devices)
15:14:04	92340/92340	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:04%20GMT	https://twitter.com/settings/devices?lang=eu	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesad9c.html	(from https://twitter.com/settings/devices)
15:14:05	92647/92647	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:04%20GMT	https://twitter.com/settings/devices?lang=fa	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicese6ac.html	(from https://twitter.com/settings/devices)
15:14:05	92344/92344	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:05%20GMT	https://twitter.com/settings/devices?lang=fi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices5720.html	(from https://twitter.com/settings/devices)
15:14:06	92451/92451	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:05%20GMT	https://twitter.com/settings/devices?lang=fr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicese68f.html	(from https://twitter.com/settings/devices)
15:14:06	92367/92367	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:06%20GMT	https://twitter.com/settings/devices?lang=ga	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices5242.html	(from https://twitter.com/settings/devices)
15:14:07	92325/92325	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:06%20GMT	https://twitter.com/settings/devices?lang=gl	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices4240.html	(from https://twitter.com/settings/devices)
15:14:07	92851/92851	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:07%20GMT	https://twitter.com/settings/devices?lang=gu	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices7d5b.html	(from https://twitter.com/settings/devices)
15:14:08	92616/92616	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:07%20GMT	https://twitter.com/settings/devices?lang=he	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices64f4.html	(from https://twitter.com/settings/devices)
15:14:08	92808/92808	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:08%20GMT	https://twitter.com/settings/devices?lang=hi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesef8e.html	(from https://twitter.com/settings/devices)
15:14:08	92562/92562	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:08%20GMT	https://twitter.com/settings/devices?lang=hr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices1ebe.html	(from https://twitter.com/settings/devices)
15:14:09	92398/92398	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:08%20GMT	https://twitter.com/settings/devices?lang=hu	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesa30c.html	(from https://twitter.com/settings/devices)
15:14:09	92344/92344	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:09%20GMT	https://twitter.com/settings/devices?lang=id	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices9bb4.html	(from https://twitter.com/settings/devices)
15:14:10	92320/92320	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:09%20GMT	https://twitter.com/settings/devices?lang=it	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicescf53.html	(from https://twitter.com/settings/devices)
15:14:10	92462/92462	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:10%20GMT	https://twitter.com/settings/devices?lang=ja	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesc9e6.html	(from https://twitter.com/settings/devices)
15:14:11	92805/92805	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:10%20GMT	https://twitter.com/settings/devices?lang=kn	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices21c9.html	(from https://twitter.com/settings/devices)
15:14:11	92439/92439	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:11%20GMT	https://twitter.com/settings/devices?lang=ko	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices7542.html	(from https://twitter.com/settings/devices)
15:14:12	92834/92834	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:11%20GMT	https://twitter.com/settings/devices?lang=mr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesc203.html	(from https://twitter.com/settings/devices)
15:14:12	92558/92558	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:11%20GMT	https://twitter.com/settings/devices?lang=ms	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices99dc.html	(from https://twitter.com/settings/devices)
15:14:12	92350/92350	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:12%20GMT	https://twitter.com/settings/devices?lang=nb	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices2bc7.html	(from https://twitter.com/settings/devices)
15:14:13	92340/92340	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:12%20GMT	https://twitter.com/settings/devices?lang=nl	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicescdb1.html	(from https://twitter.com/settings/devices)
15:14:13	92402/92402	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:13%20GMT	https://twitter.com/settings/devices?lang=pl	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices6bf8.html	(from https://twitter.com/settings/devices)
15:14:14	92334/92334	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:13%20GMT	https://twitter.com/settings/devices?lang=pt	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices923c.html	(from https://twitter.com/settings/devices)
15:14:14	92386/92386	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:14%20GMT	https://twitter.com/settings/devices?lang=ro	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices0b5e.html	(from https://twitter.com/settings/devices)
15:14:15	92665/92665	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:14%20GMT	https://twitter.com/settings/devices?lang=ru	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices2139.html	(from https://twitter.com/settings/devices)
15:14:15	92397/92397	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:15%20GMT	https://twitter.com/settings/devices?lang=sk	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices08c7.html	(from https://twitter.com/settings/devices)
15:14:16	92851/92851	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:15%20GMT	https://twitter.com/settings/devices?lang=sr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices6e27.html	(from https://twitter.com/settings/devices)
15:14:16	92314/92314	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:16%20GMT	https://twitter.com/settings/devices?lang=sv	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices9e93.html	(from https://twitter.com/settings/devices)
15:14:17	92843/92843	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:16%20GMT	https://twitter.com/settings/devices?lang=ta	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices880d.html	(from https://twitter.com/settings/devices)
15:14:17	92840/92840	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:17%20GMT	https://twitter.com/settings/devices?lang=th	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicescc5a.html	(from https://twitter.com/settings/devices)
15:14:18	92396/92396	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:17%20GMT	https://twitter.com/settings/devices?lang=tr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices2296.html	(from https://twitter.com/settings/devices)
15:14:18	92654/92654	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:18%20GMT	https://twitter.com/settings/devices?lang=uk	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices9277.html	(from https://twitter.com/settings/devices)
15:14:19	92787/92787	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:18%20GMT	https://twitter.com/settings/devices?lang=ur	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicesadd9.html	(from https://twitter.com/settings/devices)
15:14:19	92610/92610	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:19%20GMT	https://twitter.com/settings/devices?lang=vi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devicese034.html	(from https://twitter.com/settings/devices)
15:14:19	92270/92270	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:19%20GMT	https://twitter.com/settings/devices?lang=zh	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices3454.html	(from https://twitter.com/settings/devices)
15:14:20	92309/92309	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:19%20GMT	https://twitter.com/settings/devices?lang=zh-Hant	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/devices42d0.html	(from https://twitter.com/settings/devices)
15:14:21	92470/92470	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:20%20GMT	https://twitter.com/settings/safety?lang=en	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety9ed2.html	(from https://twitter.com/settings/safety)
15:14:21	92658/92658	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:21%20GMT	https://twitter.com/settings/safety?lang=ar	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetyd6cc.html	(from https://twitter.com/settings/safety)
15:14:22	92461/92461	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:21%20GMT	https://twitter.com/settings/safety?lang=ar-x-fm	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety5caa.html	(from https://twitter.com/settings/safety)
15:14:22	92757/92757	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:21%20GMT	https://twitter.com/settings/safety?lang=bg	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety1f03.html	(from https://twitter.com/settings/safety)
15:14:22	92825/92825	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:22%20GMT	https://twitter.com/settings/safety?lang=bn	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetybbc9.html	(from https://twitter.com/settings/safety)
15:14:23	92560/92560	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:22%20GMT	https://twitter.com/settings/safety?lang=ca	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetya35d.html	(from https://twitter.com/settings/safety)
15:14:23	92346/92346	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:23%20GMT	https://twitter.com/settings/safety?lang=cs	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety7b3f.html	(from https://twitter.com/settings/safety)
15:14:24	92277/92277	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:23%20GMT	https://twitter.com/settings/safety?lang=da	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetyc423.html	(from https://twitter.com/settings/safety)
15:14:24	92330/92330	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:24%20GMT	https://twitter.com/settings/safety?lang=de	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety3322.html	(from https://twitter.com/settings/safety)
15:14:24	92797/92797	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:24%20GMT	https://twitter.com/settings/safety?lang=el	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety4bed.html	(from https://twitter.com/settings/safety)
15:14:25	92259/92259	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:24%20GMT	https://twitter.com/settings/safety?lang=en-GB	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetya4c9.html	(from https://twitter.com/settings/safety)
15:14:25	92305/92305	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:25%20GMT	https://twitter.com/settings/safety?lang=es	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetyc69a.html	(from https://twitter.com/settings/safety)
15:14:26	92291/92291	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:25%20GMT	https://twitter.com/settings/safety?lang=eu	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetyad9c.html	(from https://twitter.com/settings/safety)
15:14:26	92598/92598	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:26%20GMT	https://twitter.com/settings/safety?lang=fa	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetye6ac.html	(from https://twitter.com/settings/safety)
15:14:27	92295/92295	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:26%20GMT	https://twitter.com/settings/safety?lang=fi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety5720.html	(from https://twitter.com/settings/safety)
15:14:27	92402/92402	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:26%20GMT	https://twitter.com/settings/safety?lang=fr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetye68f.html	(from https://twitter.com/settings/safety)
15:14:27	92318/92318	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:27%20GMT	https://twitter.com/settings/safety?lang=ga	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety5242.html	(from https://twitter.com/settings/safety)
15:14:28	92499/92499	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:27%20GMT	https://twitter.com/settings/safety?lang=gl	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety4240.html	(from https://twitter.com/settings/safety)
15:14:28	92802/92802	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:28%20GMT	https://twitter.com/settings/safety?lang=gu	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety7d5b.html	(from https://twitter.com/settings/safety)
15:14:29	92343/92343	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:28%20GMT	https://twitter.com/settings/safety?lang=he	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety64f4.html	(from https://twitter.com/settings/safety)
15:14:29	92759/92759	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:29%20GMT	https://twitter.com/settings/safety?lang=hi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetyef8e.html	(from https://twitter.com/settings/safety)
15:14:29	92562/92562	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:29%20GMT	https://twitter.com/settings/safety?lang=hr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety1ebe.html	(from https://twitter.com/settings/safety)
15:14:30	92573/92573	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:29%20GMT	https://twitter.com/settings/safety?lang=hu	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetya30c.html	(from https://twitter.com/settings/safety)
15:14:30	92295/92295	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:30%20GMT	https://twitter.com/settings/safety?lang=id	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety9bb4.html	(from https://twitter.com/settings/safety)
15:14:31	92271/92271	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:30%20GMT	https://twitter.com/settings/safety?lang=it	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetycf53.html	(from https://twitter.com/settings/safety)
15:14:31	92413/92413	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:31%20GMT	https://twitter.com/settings/safety?lang=ja	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetyc9e6.html	(from https://twitter.com/settings/safety)
15:14:32	92756/92756	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:31%20GMT	https://twitter.com/settings/safety?lang=kn	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety21c9.html	(from https://twitter.com/settings/safety)
15:14:32	92390/92390	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:32%20GMT	https://twitter.com/settings/safety?lang=ko	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety7542.html	(from https://twitter.com/settings/safety)
15:14:32	92785/92785	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:32%20GMT	https://twitter.com/settings/safety?lang=mr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetyc203.html	(from https://twitter.com/settings/safety)
15:14:33	92286/92286	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:32%20GMT	https://twitter.com/settings/safety?lang=ms	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety99dc.html	(from https://twitter.com/settings/safety)
15:14:33	92301/92301	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:33%20GMT	https://twitter.com/settings/safety?lang=nb	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety2bc7.html	(from https://twitter.com/settings/safety)
15:14:34	92291/92291	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:33%20GMT	https://twitter.com/settings/safety?lang=nl	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetycdb1.html	(from https://twitter.com/settings/safety)
15:14:35	92353/92353	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:34%20GMT	https://twitter.com/settings/safety?lang=pl	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety6bf8.html	(from https://twitter.com/settings/safety)
15:14:36	92285/92285	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:35%20GMT	https://twitter.com/settings/safety?lang=pt	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety923c.html	(from https://twitter.com/settings/safety)
15:14:37	92337/92337	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:36%20GMT	https://twitter.com/settings/safety?lang=ro	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety0b5e.html	(from https://twitter.com/settings/safety)
15:14:37	92616/92616	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:37%20GMT	https://twitter.com/settings/safety?lang=ru	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety2139.html	(from https://twitter.com/settings/safety)
15:14:38	92600/92600	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:37%20GMT	https://twitter.com/settings/safety?lang=sk	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety08c7.html	(from https://twitter.com/settings/safety)
15:14:39	92727/92727	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:38%20GMT	https://twitter.com/settings/safety?lang=sr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety6e27.html	(from https://twitter.com/settings/safety)
15:14:39	92265/92265	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:39%20GMT	https://twitter.com/settings/safety?lang=sv	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety9e93.html	(from https://twitter.com/settings/safety)
15:14:40	92794/92794	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:39%20GMT	https://twitter.com/settings/safety?lang=ta	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety880d.html	(from https://twitter.com/settings/safety)
15:14:40	92791/92791	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:40%20GMT	https://twitter.com/settings/safety?lang=th	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetycc5a.html	(from https://twitter.com/settings/safety)
15:14:41	92347/92347	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:40%20GMT	https://twitter.com/settings/safety?lang=tr	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety2296.html	(from https://twitter.com/settings/safety)
15:14:41	92605/92605	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:41%20GMT	https://twitter.com/settings/safety?lang=uk	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety9277.html	(from https://twitter.com/settings/safety)
15:14:42	92494/92494	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:41%20GMT	https://twitter.com/settings/safety?lang=ur	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetyadd9.html	(from https://twitter.com/settings/safety)
15:14:42	92291/92291	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:42%20GMT	https://twitter.com/settings/safety?lang=vi	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safetye034.html	(from https://twitter.com/settings/safety)
15:14:43	92221/92221	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:42%20GMT	https://twitter.com/settings/safety?lang=zh	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety3454.html	(from https://twitter.com/settings/safety)
15:14:43	92260/92260	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:14:43%20GMT	https://twitter.com/settings/safety?lang=zh-Hant	C:/My%20Web%20Sites/indonesianhawk/twitter.com/settings/safety42d0.html	(from https://twitter.com/settings/safety)
